province,district,attribute,count,pct,factor
punjab,gujranwala,had to help with work,76,0.036018957,Reason for not attending education Institution
punjab,gujranwala,parents do not allow,235,0.111374408,Reason for not attending education Institution
punjab,gujranwala,ill/handicaped,61,0.028909953,Reason for not attending education Institution
punjab,gujranwala,too young/old,113,0.053554502,Reason for not attending education Institution
punjab,gujranwala,child not willing,735,0.348341232,Reason for not attending education Institution
punjab,gujranwala,lack of documents,2,0.000947867,Reason for not attending education Institution
punjab,gujranwala,education not useful,11,0.00521327,Reason for not attending education Institution
punjab,gujranwala,eduacation complete,98,0.046445498,Reason for not attending education Institution
punjab,gujranwala,marriage,88,0.041706161,Reason for not attending education Institution
punjab,gujranwala,due to job or work,151,0.071563981,Reason for not attending education Institution
punjab,gujranwala,others,95,0.045023697,Reason for not attending education Institution
punjab,gujrat,education is expensive,158,0.126501201,Reason for not attending education Institution
punjab,gujrat,too far flung,83,0.066453163,Reason for not attending education Institution
punjab,gujrat,poor quality of schools,1,0.000800641,Reason for not attending education Institution
punjab,gujrat,had to work at home,101,0.080864692,Reason for not attending education Institution
punjab,gujrat,had to help with work,48,0.038430745,Reason for not attending education Institution
punjab,gujrat,parents do not allow,96,0.076861489,Reason for not attending education Institution
punjab,gujrat,ill/handicaped,37,0.029623699,Reason for not attending education Institution
punjab,gujrat,too young/old,86,0.068855084,Reason for not attending education Institution
punjab,gujrat,child not willing,416,0.333066453,Reason for not attending education Institution
punjab,gujrat,education not useful,1,0.000800641,Reason for not attending education Institution
punjab,gujrat,eduacation complete,43,0.034427542,Reason for not attending education Institution
punjab,gujrat,marriage,49,0.039231385,Reason for not attending education Institution
punjab,gujrat,due to job or work,94,0.075260208,Reason for not attending education Institution
punjab,gujrat,others,36,0.028823058,Reason for not attending education Institution
punjab,hafaizabad,education is expensive,40,0.0390625,Reason for not attending education Institution
punjab,hafaizabad,too far flung,71,0.069335938,Reason for not attending education Institution
punjab,hafaizabad,poor quality of schools,2,0.001953125,Reason for not attending education Institution
punjab,hafaizabad,had to work at home,42,0.041015625,Reason for not attending education Institution
punjab,hafaizabad,had to help with work,33,0.032226563,Reason for not attending education Institution
punjab,hafaizabad,parents do not allow,160,0.15625,Reason for not attending education Institution
punjab,hafaizabad,ill/handicaped,19,0.018554688,Reason for not attending education Institution
punjab,hafaizabad,too young/old,71,0.069335938,Reason for not attending education Institution
punjab,hafaizabad,child not willing,452,0.44140625,Reason for not attending education Institution
punjab,hafaizabad,eduacation complete,42,0.041015625,Reason for not attending education Institution
punjab,hafaizabad,marriage,19,0.018554688,Reason for not attending education Institution
punjab,hafaizabad,due to job or work,41,0.040039063,Reason for not attending education Institution
punjab,hafaizabad,others,32,0.03125,Reason for not attending education Institution
punjab,mandi bahauddin,education is expensive,19,0.022646007,Reason for not attending education Institution
punjab,mandi bahauddin,too far flung,19,0.022646007,Reason for not attending education Institution
punjab,mandi bahauddin,had to work at home,37,0.044100119,Reason for not attending education Institution
punjab,mandi bahauddin,had to help with work,11,0.013110846,Reason for not attending education Institution
punjab,mandi bahauddin,parents do not allow,54,0.064362336,Reason for not attending education Institution
punjab,mandi bahauddin,ill/handicaped,19,0.022646007,Reason for not attending education Institution
punjab,mandi bahauddin,too young/old,55,0.065554231,Reason for not attending education Institution
punjab,mandi bahauddin,child not willing,418,0.498212157,Reason for not attending education Institution
punjab,mandi bahauddin,education not useful,9,0.010727056,Reason for not attending education Institution
punjab,mandi bahauddin,eduacation complete,142,0.169249106,Reason for not attending education Institution
punjab,mandi bahauddin,marriage,8,0.009535161,Reason for not attending education Institution
punjab,mandi bahauddin,due to job or work,37,0.044100119,Reason for not attending education Institution
punjab,mandi bahauddin,others,11,0.013110846,Reason for not attending education Institution
punjab,narowal,education is expensive,108,0.105160662,Reason for not attending education Institution
punjab,narowal,too far flung,34,0.033106134,Reason for not attending education Institution
punjab,narowal,had to work at home,46,0.044790652,Reason for not attending education Institution
punjab,narowal,had to help with work,108,0.105160662,Reason for not attending education Institution
punjab,narowal,parents do not allow,120,0.11684518,Reason for not attending education Institution
punjab,narowal,ill/handicaped,26,0.025316456,Reason for not attending education Institution
punjab,narowal,too young/old,110,0.107108082,Reason for not attending education Institution
punjab,narowal,child not willing,348,0.338851022,Reason for not attending education Institution
punjab,narowal,lack of documents,1,0.00097371,Reason for not attending education Institution
punjab,narowal,education not useful,17,0.016553067,Reason for not attending education Institution
punjab,narowal,eduacation complete,31,0.030185005,Reason for not attending education Institution
punjab,narowal,marriage,37,0.036027264,Reason for not attending education Institution
punjab,narowal,due to job or work,6,0.005842259,Reason for not attending education Institution
punjab,narowal,others,35,0.034079844,Reason for not attending education Institution
punjab,sialkot,education is expensive,236,0.208664898,Reason for not attending education Institution
punjab,sialkot,too far flung,38,0.033598585,Reason for not attending education Institution
punjab,sialkot,had to work at home,57,0.050397878,Reason for not attending education Institution
punjab,sialkot,had to help with work,72,0.063660477,Reason for not attending education Institution
punjab,sialkot,parents do not allow,69,0.061007958,Reason for not attending education Institution
punjab,sialkot,ill/handicaped,26,0.022988506,Reason for not attending education Institution
punjab,sialkot,too young/old,48,0.042440318,Reason for not attending education Institution
punjab,sialkot,child not willing,379,0.33510168,Reason for not attending education Institution
punjab,sialkot,lack of documents,2,0.001768347,Reason for not attending education Institution
punjab,sialkot,education not useful,13,0.011494253,Reason for not attending education Institution
punjab,sialkot,eduacation complete,110,0.097259063,Reason for not attending education Institution
punjab,sialkot,marriage,19,0.016799293,Reason for not attending education Institution
punjab,sialkot,due to job or work,21,0.018567639,Reason for not attending education Institution
punjab,sialkot,others,41,0.036251105,Reason for not attending education Institution
punjab,kasur,education is expensive,411,0.23826087,Reason for not attending education Institution
punjab,kasur,too far flung,45,0.026086957,Reason for not attending education Institution
punjab,kasur,poor quality of schools,4,0.002318841,Reason for not attending education Institution
punjab,kasur,had to work at home,86,0.049855072,Reason for not attending education Institution
punjab,kasur,had to help with work,69,0.04,Reason for not attending education Institution
punjab,kasur,parents do not allow,307,0.177971014,Reason for not attending education Institution
punjab,kasur,ill/handicaped,40,0.023188406,Reason for not attending education Institution
punjab,kasur,too young/old,104,0.060289855,Reason for not attending education Institution
punjab,kasur,child not willing,453,0.262608696,Reason for not attending education Institution
punjab,kasur,education not useful,5,0.002898551,Reason for not attending education Institution
punjab,kasur,eduacation complete,36,0.020869565,Reason for not attending education Institution
punjab,kasur,marriage,26,0.015072464,Reason for not attending education Institution
punjab,kasur,due to job or work,59,0.034202899,Reason for not attending education Institution
punjab,kasur,others,80,0.046376812,Reason for not attending education Institution
punjab,lahore,education is expensive,827,0.201559834,Reason for not attending education Institution
punjab,lahore,too far flung,45,0.010967585,Reason for not attending education Institution
punjab,lahore,poor quality of schools,3,0.000731172,Reason for not attending education Institution
punjab,lahore,had to work at home,258,0.062880819,Reason for not attending education Institution
punjab,lahore,had to help with work,120,0.029246893,Reason for not attending education Institution
punjab,lahore,parents do not allow,446,0.108700951,Reason for not attending education Institution
punjab,lahore,shortage of female teachers,2,0.000487448,Reason for not attending education Institution
punjab,lahore,shortage of male teachers,1,0.000243724,Reason for not attending education Institution
punjab,lahore,ill/handicaped,69,0.016816963,Reason for not attending education Institution
punjab,lahore,too young/old,200,0.048744821,Reason for not attending education Institution
punjab,lahore,child not willing,974,0.237387278,Reason for not attending education Institution
punjab,lahore,lack of documents,8,0.001949793,Reason for not attending education Institution
punjab,lahore,education not useful,17,0.00414331,Reason for not attending education Institution
punjab,lahore,eduacation complete,224,0.054594199,Reason for not attending education Institution
punjab,lahore,marriage,232,0.056543992,Reason for not attending education Institution
punjab,lahore,due to job or work,517,0.126005362,Reason for not attending education Institution
punjab,lahore,others,160,0.038995857,Reason for not attending education Institution
punjab,nankana sahib,education is expensive,125,0.162548765,Reason for not attending education Institution
punjab,nankana sahib,too far flung,29,0.037711313,Reason for not attending education Institution
punjab,nankana sahib,had to work at home,30,0.039011704,Reason for not attending education Institution
punjab,nankana sahib,had to help with work,4,0.00520156,Reason for not attending education Institution
punjab,nankana sahib,parents do not allow,190,0.247074122,Reason for not attending education Institution
punjab,nankana sahib,shortage of female teachers,5,0.006501951,Reason for not attending education Institution
punjab,nankana sahib,shortage of male teachers,1,0.00130039,Reason for not attending education Institution
punjab,nankana sahib,ill/handicaped,26,0.033810143,Reason for not attending education Institution
punjab,nankana sahib,too young/old,74,0.096228869,Reason for not attending education Institution
punjab,nankana sahib,child not willing,131,0.170351105,Reason for not attending education Institution
punjab,nankana sahib,lack of documents,1,0.00130039,Reason for not attending education Institution
punjab,nankana sahib,education not useful,3,0.00390117,Reason for not attending education Institution
punjab,nankana sahib,eduacation complete,14,0.018205462,Reason for not attending education Institution
punjab,nankana sahib,marriage,25,0.032509753,Reason for not attending education Institution
punjab,nankana sahib,due to job or work,82,0.10663199,Reason for not attending education Institution
punjab,nankana sahib,others,29,0.037711313,Reason for not attending education Institution
punjab,sheikhupura,education is expensive,264,0.204176334,Reason for not attending education Institution
punjab,sheikhupura,too far flung,32,0.024748647,Reason for not attending education Institution
punjab,sheikhupura,poor quality of schools,3,0.002320186,Reason for not attending education Institution
punjab,sheikhupura,had to work at home,33,0.025522042,Reason for not attending education Institution
punjab,sheikhupura,had to help with work,41,0.031709203,Reason for not attending education Institution
punjab,sheikhupura,parents do not allow,220,0.170146945,Reason for not attending education Institution
punjab,sheikhupura,shortage of female teachers,1,0.000773395,Reason for not attending education Institution
punjab,sheikhupura,ill/handicaped,37,0.028615623,Reason for not attending education Institution
punjab,sheikhupura,too young/old,92,0.071152359,Reason for not attending education Institution
punjab,sheikhupura,child not willing,322,0.249033256,Reason for not attending education Institution
punjab,sheikhupura,eduacation complete,29,0.022428461,Reason for not attending education Institution
punjab,sheikhupura,marriage,38,0.029389018,Reason for not attending education Institution
punjab,sheikhupura,due to job or work,113,0.087393658,Reason for not attending education Institution
punjab,sheikhupura,others,68,0.052590874,Reason for not attending education Institution
punjab,khanewal,education is expensive,241,0.143196673,Reason for not attending education Institution
punjab,khanewal,too far flung,48,0.028520499,Reason for not attending education Institution
punjab,khanewal,poor quality of schools,5,0.002970885,Reason for not attending education Institution
punjab,khanewal,had to work at home,200,0.118835413,Reason for not attending education Institution
punjab,khanewal,had to help with work,118,0.070112894,Reason for not attending education Institution
punjab,khanewal,parents do not allow,210,0.124777184,Reason for not attending education Institution
punjab,khanewal,shortage of female teachers,2,0.001188354,Reason for not attending education Institution
punjab,khanewal,ill/handicaped,31,0.018419489,Reason for not attending education Institution
punjab,khanewal,too young/old,194,0.115270351,Reason for not attending education Institution
punjab,khanewal,child not willing,335,0.199049317,Reason for not attending education Institution
punjab,khanewal,lack of documents,3,0.001782531,Reason for not attending education Institution
punjab,khanewal,education not useful,11,0.006535948,Reason for not attending education Institution
punjab,khanewal,eduacation complete,21,0.012477718,Reason for not attending education Institution
punjab,khanewal,marriage,44,0.026143791,Reason for not attending education Institution
punjab,khanewal,due to job or work,141,0.083778966,Reason for not attending education Institution
punjab,khanewal,others,79,0.046939988,Reason for not attending education Institution
punjab,lodhrean,education is expensive,130,0.116591928,Reason for not attending education Institution
punjab,lodhrean,too far flung,44,0.039461883,Reason for not attending education Institution
punjab,lodhrean,poor quality of schools,5,0.004484305,Reason for not attending education Institution
punjab,lodhrean,had to work at home,169,0.151569507,Reason for not attending education Institution
punjab,lodhrean,had to help with work,49,0.043946188,Reason for not attending education Institution
punjab,lodhrean,parents do not allow,159,0.142600897,Reason for not attending education Institution
punjab,lodhrean,shortage of female teachers,3,0.002690583,Reason for not attending education Institution
punjab,lodhrean,ill/handicaped,18,0.016143498,Reason for not attending education Institution
punjab,lodhrean,too young/old,148,0.132735426,Reason for not attending education Institution
punjab,lodhrean,child not willing,195,0.174887892,Reason for not attending education Institution
punjab,lodhrean,education not useful,12,0.010762332,Reason for not attending education Institution
punjab,lodhrean,eduacation complete,17,0.015246637,Reason for not attending education Institution
punjab,lodhrean,marriage,29,0.026008969,Reason for not attending education Institution
punjab,lodhrean,due to job or work,82,0.073542601,Reason for not attending education Institution
punjab,lodhrean,others,55,0.049327354,Reason for not attending education Institution
punjab,multan,education is expensive,434,0.15885798,Reason for not attending education Institution
punjab,multan,too far flung,55,0.020131772,Reason for not attending education Institution
punjab,multan,poor quality of schools,16,0.005856515,Reason for not attending education Institution
punjab,multan,had to work at home,353,0.12920937,Reason for not attending education Institution
punjab,multan,had to help with work,146,0.053440703,Reason for not attending education Institution
punjab,multan,parents do not allow,266,0.097364568,Reason for not attending education Institution
punjab,multan,shortage of female teachers,7,0.002562225,Reason for not attending education Institution
punjab,multan,shortage of male teachers,2,0.000732064,Reason for not attending education Institution
punjab,multan,ill/handicaped,31,0.011346999,Reason for not attending education Institution
punjab,multan,too young/old,329,0.120424597,Reason for not attending education Institution
punjab,multan,child not willing,477,0.174597365,Reason for not attending education Institution
punjab,multan,lack of documents,2,0.000732064,Reason for not attending education Institution
punjab,multan,education not useful,54,0.019765739,Reason for not attending education Institution
punjab,multan,eduacation complete,82,0.030014641,Reason for not attending education Institution
punjab,multan,marriage,109,0.039897511,Reason for not attending education Institution
punjab,multan,due to job or work,249,0.09114202,Reason for not attending education Institution
punjab,multan,others,120,0.043923865,Reason for not attending education Institution
punjab,vehari,education is expensive,132,0.065967016,Reason for not attending education Institution
punjab,vehari,too far flung,178,0.088955522,Reason for not attending education Institution
punjab,vehari,had to work at home,194,0.096951524,Reason for not attending education Institution
punjab,vehari,had to help with work,96,0.047976012,Reason for not attending education Institution
punjab,vehari,parents do not allow,360,0.179910045,Reason for not attending education Institution
punjab,vehari,shortage of female teachers,2,0.0009995,Reason for not attending education Institution
punjab,vehari,shortage of male teachers,2,0.0009995,Reason for not attending education Institution
punjab,vehari,ill/handicaped,40,0.019990005,Reason for not attending education Institution
punjab,vehari,too young/old,171,0.085457271,Reason for not attending education Institution
punjab,vehari,child not willing,422,0.210894553,Reason for not attending education Institution
punjab,vehari,lack of documents,3,0.00149925,Reason for not attending education Institution
punjab,vehari,education not useful,23,0.011494253,Reason for not attending education Institution
punjab,vehari,eduacation complete,28,0.013993003,Reason for not attending education Institution
punjab,vehari,marriage,85,0.042478761,Reason for not attending education Institution
punjab,vehari,due to job or work,168,0.083958021,Reason for not attending education Institution
punjab,vehari,others,97,0.048475762,Reason for not attending education Institution
punjab,Ättock,education is expensive,112,0.132701422,Reason for not attending education Institution
punjab,Ättock,too far flung,13,0.015402844,Reason for not attending education Institution
punjab,Ättock,had to work at home,60,0.071090047,Reason for not attending education Institution
punjab,Ättock,had to help with work,29,0.03436019,Reason for not attending education Institution
punjab,Ättock,parents do not allow,126,0.1492891,Reason for not attending education Institution
punjab,Ättock,shortage of female teachers,2,0.002369668,Reason for not attending education Institution
punjab,Ättock,ill/handicaped,24,0.028436019,Reason for not attending education Institution
punjab,Ättock,too young/old,55,0.065165877,Reason for not attending education Institution
punjab,Ättock,child not willing,252,0.298578199,Reason for not attending education Institution
punjab,Ättock,lack of documents,3,0.003554502,Reason for not attending education Institution
punjab,Ättock,eduacation complete,38,0.045023697,Reason for not attending education Institution
punjab,Ättock,marriage,37,0.043838863,Reason for not attending education Institution
punjab,Ättock,due to job or work,71,0.084123223,Reason for not attending education Institution
punjab,Ättock,others,22,0.026066351,Reason for not attending education Institution
punjab,chakwal,education is expensive,143,0.193243243,Reason for not attending education Institution
punjab,chakwal,too far flung,18,0.024324324,Reason for not attending education Institution
punjab,chakwal,had to work at home,43,0.058108108,Reason for not attending education Institution
punjab,chakwal,had to help with work,24,0.032432432,Reason for not attending education Institution
punjab,chakwal,parents do not allow,50,0.067567568,Reason for not attending education Institution
punjab,chakwal,ill/handicaped,19,0.025675676,Reason for not attending education Institution
punjab,chakwal,too young/old,33,0.044594595,Reason for not attending education Institution
punjab,chakwal,child not willing,281,0.37972973,Reason for not attending education Institution
punjab,chakwal,eduacation complete,22,0.02972973,Reason for not attending education Institution
punjab,chakwal,marriage,45,0.060810811,Reason for not attending education Institution
punjab,chakwal,due to job or work,37,0.05,Reason for not attending education Institution
punjab,chakwal,others,25,0.033783784,Reason for not attending education Institution
punjab,jehlum,education is expensive,109,0.154829545,Reason for not attending education Institution
punjab,jehlum,too far flung,7,0.009943182,Reason for not attending education Institution
punjab,jehlum,had to work at home,49,0.069602273,Reason for not attending education Institution
punjab,jehlum,had to help with work,18,0.025568182,Reason for not attending education Institution
punjab,jehlum,parents do not allow,59,0.083806818,Reason for not attending education Institution
punjab,jehlum,ill/handicaped,24,0.034090909,Reason for not attending education Institution
punjab,jehlum,too young/old,45,0.063920455,Reason for not attending education Institution
punjab,jehlum,child not willing,223,0.316761364,Reason for not attending education Institution
punjab,jehlum,lack of documents,1,0.001420455,Reason for not attending education Institution
punjab,jehlum,eduacation complete,26,0.036931818,Reason for not attending education Institution
punjab,jehlum,marriage,50,0.071022727,Reason for not attending education Institution
punjab,jehlum,due to job or work,59,0.083806818,Reason for not attending education Institution
punjab,jehlum,others,34,0.048295455,Reason for not attending education Institution
punjab,rawalpindi,education is expensive,237,0.125529661,Reason for not attending education Institution
punjab,rawalpindi,too far flung,12,0.006355932,Reason for not attending education Institution
punjab,rawalpindi,poor quality of schools,2,0.001059322,Reason for not attending education Institution
punjab,rawalpindi,had to work at home,115,0.060911017,Reason for not attending education Institution
punjab,rawalpindi,had to help with work,66,0.034957627,Reason for not attending education Institution
punjab,rawalpindi,parents do not allow,170,0.090042373,Reason for not attending education Institution
punjab,rawalpindi,ill/handicaped,55,0.029131356,Reason for not attending education Institution
punjab,rawalpindi,too young/old,120,0.063559322,Reason for not attending education Institution
punjab,rawalpindi,child not willing,553,0.292902542,Reason for not attending education Institution
punjab,rawalpindi,lack of documents,4,0.002118644,Reason for not attending education Institution
punjab,rawalpindi,education not useful,4,0.002118644,Reason for not attending education Institution
punjab,rawalpindi,eduacation complete,103,0.054555085,Reason for not attending education Institution
punjab,rawalpindi,marriage,165,0.087394068,Reason for not attending education Institution
punjab,rawalpindi,due to job or work,196,0.103813559,Reason for not attending education Institution
punjab,rawalpindi,others,86,0.045550847,Reason for not attending education Institution
punjab,okara,education is expensive,205,0.114845938,Reason for not attending education Institution
punjab,okara,too far flung,80,0.044817927,Reason for not attending education Institution
punjab,okara,poor quality of schools,1,0.000560224,Reason for not attending education Institution
punjab,okara,had to work at home,185,0.103641457,Reason for not attending education Institution
punjab,okara,had to help with work,161,0.090196078,Reason for not attending education Institution
punjab,okara,parents do not allow,286,0.16022409,Reason for not attending education Institution
punjab,okara,shortage of female teachers,2,0.001120448,Reason for not attending education Institution
punjab,okara,ill/handicaped,36,0.020168067,Reason for not attending education Institution
punjab,okara,too young/old,137,0.0767507,Reason for not attending education Institution
punjab,okara,child not willing,390,0.218487395,Reason for not attending education Institution
punjab,okara,education not useful,25,0.014005602,Reason for not attending education Institution
punjab,okara,eduacation complete,38,0.021288515,Reason for not attending education Institution
punjab,okara,marriage,46,0.025770308,Reason for not attending education Institution
punjab,okara,due to job or work,136,0.076190476,Reason for not attending education Institution
punjab,okara,others,57,0.031932773,Reason for not attending education Institution
punjab,pakpatan,education is expensive,140,0.124003543,Reason for not attending education Institution
punjab,pakpatan,too far flung,63,0.055801594,Reason for not attending education Institution
punjab,pakpatan,had to work at home,106,0.093888397,Reason for not attending education Institution
punjab,pakpatan,had to help with work,105,0.093002657,Reason for not attending education Institution
punjab,pakpatan,parents do not allow,230,0.203720106,Reason for not attending education Institution
punjab,pakpatan,ill/handicaped,25,0.02214349,Reason for not attending education Institution
punjab,pakpatan,too young/old,99,0.08768822,Reason for not attending education Institution
punjab,pakpatan,child not willing,207,0.183348096,Reason for not attending education Institution
punjab,pakpatan,education not useful,1,0.00088574,Reason for not attending education Institution
punjab,pakpatan,eduacation complete,33,0.029229407,Reason for not attending education Institution
punjab,pakpatan,marriage,27,0.023914969,Reason for not attending education Institution
punjab,pakpatan,due to job or work,64,0.056687334,Reason for not attending education Institution
punjab,pakpatan,others,29,0.025686448,Reason for not attending education Institution
punjab,sahiwal,education is expensive,154,0.114328137,Reason for not attending education Institution
punjab,sahiwal,too far flung,75,0.055679287,Reason for not attending education Institution
punjab,sahiwal,poor quality of schools,4,0.002969562,Reason for not attending education Institution
punjab,sahiwal,had to work at home,128,0.095025984,Reason for not attending education Institution
punjab,sahiwal,had to help with work,135,0.100222717,Reason for not attending education Institution
punjab,sahiwal,parents do not allow,238,0.176688938,Reason for not attending education Institution
punjab,sahiwal,shortage of female teachers,2,0.001484781,Reason for not attending education Institution
punjab,sahiwal,ill/handicaped,26,0.019302153,Reason for not attending education Institution
punjab,sahiwal,too young/old,114,0.084632517,Reason for not attending education Institution
punjab,sahiwal,child not willing,281,0.20861173,Reason for not attending education Institution
punjab,sahiwal,lack of documents,2,0.001484781,Reason for not attending education Institution
punjab,sahiwal,education not useful,5,0.003711952,Reason for not attending education Institution
punjab,sahiwal,eduacation complete,35,0.025983667,Reason for not attending education Institution
punjab,sahiwal,marriage,36,0.026726058,Reason for not attending education Institution
punjab,sahiwal,due to job or work,61,0.04528582,Reason for not attending education Institution
punjab,sahiwal,others,51,0.037861915,Reason for not attending education Institution
punjab,bhakar,education is expensive,174,0.154942119,Reason for not attending education Institution
punjab,bhakar,too far flung,53,0.047195013,Reason for not attending education Institution
punjab,bhakar,poor quality of schools,7,0.006233304,Reason for not attending education Institution
punjab,bhakar,had to work at home,44,0.039180766,Reason for not attending education Institution
punjab,bhakar,had to help with work,60,0.053428317,Reason for not attending education Institution
punjab,bhakar,parents do not allow,156,0.138913624,Reason for not attending education Institution
punjab,bhakar,shortage of female teachers,3,0.002671416,Reason for not attending education Institution
punjab,bhakar,shortage of male teachers,1,0.000890472,Reason for not attending education Institution
punjab,bhakar,ill/handicaped,39,0.034728406,Reason for not attending education Institution
punjab,bhakar,too young/old,151,0.134461264,Reason for not attending education Institution
punjab,bhakar,child not willing,165,0.146927872,Reason for not attending education Institution
punjab,bhakar,lack of documents,1,0.000890472,Reason for not attending education Institution
punjab,bhakar,education not useful,20,0.017809439,Reason for not attending education Institution
punjab,bhakar,eduacation complete,12,0.010685663,Reason for not attending education Institution
punjab,bhakar,marriage,46,0.04096171,Reason for not attending education Institution
punjab,bhakar,due to job or work,92,0.081923419,Reason for not attending education Institution
punjab,bhakar,others,99,0.088156723,Reason for not attending education Institution
punjab,khushab,education is expensive,49,0.054565702,Reason for not attending education Institution
punjab,khushab,too far flung,38,0.042316258,Reason for not attending education Institution
punjab,khushab,had to work at home,103,0.114699332,Reason for not attending education Institution
punjab,khushab,had to help with work,44,0.048997773,Reason for not attending education Institution
punjab,khushab,parents do not allow,131,0.145879733,Reason for not attending education Institution
punjab,khushab,shortage of female teachers,1,0.001113586,Reason for not attending education Institution
punjab,khushab,ill/handicaped,28,0.031180401,Reason for not attending education Institution
punjab,khushab,too young/old,62,0.069042316,Reason for not attending education Institution
punjab,khushab,child not willing,250,0.278396437,Reason for not attending education Institution
punjab,khushab,education not useful,16,0.017817372,Reason for not attending education Institution
punjab,khushab,eduacation complete,20,0.022271715,Reason for not attending education Institution
punjab,khushab,marriage,21,0.023385301,Reason for not attending education Institution
punjab,khushab,due to job or work,86,0.095768374,Reason for not attending education Institution
punjab,khushab,others,49,0.054565702,Reason for not attending education Institution
punjab,m ianwali,education is expensive,130,0.136125654,Reason for not attending education Institution
punjab,m ianwali,too far flung,169,0.176963351,Reason for not attending education Institution
punjab,m ianwali,poor quality of schools,23,0.02408377,Reason for not attending education Institution
punjab,m ianwali,had to work at home,34,0.035602094,Reason for not attending education Institution
punjab,m ianwali,had to help with work,27,0.028272251,Reason for not attending education Institution
punjab,m ianwali,parents do not allow,53,0.055497382,Reason for not attending education Institution
punjab,m ianwali,shortage of female teachers,13,0.013612565,Reason for not attending education Institution
punjab,m ianwali,ill/handicaped,27,0.028272251,Reason for not attending education Institution
punjab,m ianwali,too young/old,76,0.079581152,Reason for not attending education Institution
punjab,m ianwali,child not willing,183,0.191623037,Reason for not attending education Institution
punjab,m ianwali,education not useful,48,0.05026178,Reason for not attending education Institution
punjab,m ianwali,eduacation complete,16,0.016753927,Reason for not attending education Institution
punjab,m ianwali,marriage,24,0.02513089,Reason for not attending education Institution
punjab,m ianwali,due to job or work,94,0.098429319,Reason for not attending education Institution
punjab,m ianwali,others,38,0.039790576,Reason for not attending education Institution
punjab,sarghodha,education is expensive,127,0.068389876,Reason for not attending education Institution
punjab,sarghodha,too far flung,31,0.016693592,Reason for not attending education Institution
punjab,sarghodha,poor quality of schools,2,0.001077006,Reason for not attending education Institution
punjab,sarghodha,had to work at home,215,0.115778137,Reason for not attending education Institution
punjab,sarghodha,had to help with work,117,0.063004847,Reason for not attending education Institution
punjab,sarghodha,parents do not allow,230,0.123855681,Reason for not attending education Institution
punjab,sarghodha,shortage of female teachers,2,0.001077006,Reason for not attending education Institution
punjab,sarghodha,ill/handicaped,37,0.01992461,Reason for not attending education Institution
punjab,sarghodha,too young/old,123,0.066235864,Reason for not attending education Institution
punjab,sarghodha,child not willing,491,0.264404954,Reason for not attending education Institution
punjab,sarghodha,lack of documents,1,0.000538503,Reason for not attending education Institution
punjab,sarghodha,education not useful,30,0.016155089,Reason for not attending education Institution
punjab,sarghodha,eduacation complete,46,0.024771136,Reason for not attending education Institution
punjab,sarghodha,marriage,81,0.04361874,Reason for not attending education Institution
punjab,sarghodha,due to job or work,217,0.116855143,Reason for not attending education Institution
punjab,sarghodha,others,107,0.057619817,Reason for not attending education Institution
sindh,baddin,education is expensive,77,0.032123488,Reason for not attending education Institution
sindh,baddin,too far flung,173,0.07217355,Reason for not attending education Institution
sindh,baddin,poor quality of schools,19,0.007926575,Reason for not attending education Institution
sindh,baddin,had to work at home,374,0.156028369,Reason for not attending education Institution
sindh,baddin,had to help with work,169,0.070504798,Reason for not attending education Institution
sindh,baddin,parents do not allow,228,0.095118899,Reason for not attending education Institution
sindh,baddin,shortage of female teachers,135,0.056320401,Reason for not attending education Institution
sindh,baddin,shortage of male teachers,10,0.004171882,Reason for not attending education Institution
sindh,baddin,ill/handicaped,20,0.008343763,Reason for not attending education Institution
sindh,baddin,too young/old,283,0.118064247,Reason for not attending education Institution
sindh,baddin,child not willing,607,0.253233208,Reason for not attending education Institution
sindh,baddin,lack of documents,3,0.001251564,Reason for not attending education Institution
sindh,baddin,education not useful,14,0.005840634,Reason for not attending education Institution
sindh,baddin,eduacation complete,18,0.007509387,Reason for not attending education Institution
sindh,baddin,marriage,16,0.00667501,Reason for not attending education Institution
sindh,baddin,due to job or work,183,0.076345432,Reason for not attending education Institution
sindh,baddin,others,68,0.028368794,Reason for not attending education Institution
sindh,dadu,education is expensive,157,0.102480418,Reason for not attending education Institution
sindh,dadu,too far flung,217,0.141644909,Reason for not attending education Institution
sindh,dadu,poor quality of schools,208,0.135770235,Reason for not attending education Institution
sindh,dadu,had to work at home,158,0.103133159,Reason for not attending education Institution
sindh,dadu,had to help with work,95,0.062010444,Reason for not attending education Institution
sindh,dadu,parents do not allow,178,0.11618799,Reason for not attending education Institution
sindh,dadu,shortage of female teachers,9,0.005874674,Reason for not attending education Institution
sindh,dadu,ill/handicaped,17,0.011096606,Reason for not attending education Institution
sindh,dadu,too young/old,165,0.10770235,Reason for not attending education Institution
sindh,dadu,child not willing,177,0.115535248,Reason for not attending education Institution
sindh,dadu,education not useful,4,0.002610966,Reason for not attending education Institution
sindh,dadu,eduacation complete,59,0.038511749,Reason for not attending education Institution
sindh,dadu,marriage,2,0.001305483,Reason for not attending education Institution
sindh,dadu,due to job or work,43,0.028067885,Reason for not attending education Institution
sindh,dadu,others,43,0.028067885,Reason for not attending education Institution
sindh,hyderabad,education is expensive,148,0.080786026,Reason for not attending education Institution
sindh,hyderabad,too far flung,126,0.068777293,Reason for not attending education Institution
